18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200406,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200408,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200409,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200410,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200411,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200412,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200413,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38, - ,AGM VRLA 12V  42Ah BATTERY,18B04200414,1,10,1003131952,2018-04-19,2,2020-04-17
18190079,2018-05-07,38,GXT MT,EMERSON 10 KVA UPS,8392L1703100042,1,10,1003131955,2018-04-19,2,2020-04-17
18190079,2018-05-07,38,GXT MT,EMERSON 10 KVA UPS,8392L1712100055,1,10,1003131955,2018-04-19,2,2020-04-17
18190079,2018-05-07,38,GXT MT,EMERSON 6 KVA UPS,836L1711100229,1,10,1003131955,2018-04-19,2,2020-04-17
18190079,2018-05-07,38,GXT MT,EMERSON 6 KVA UPS,836L1711100296,1,10,1003131955,2018-04-19,2,2020-04-17
18190340,2018-10-05,24,GLC-SX-MMD,Cisco 1000BASE-SX SFP Transceiver Module ,SFNS22300J3F,1,10,1003135135,2018-10-05,1,2019-10-04
18190340,2018-10-05,24,GLC-SX-MMD,Cisco 1000BASE-SX SFP Transceiver Module ,SFNS22300J3L,1,10,1003135135,2018-10-05,1,2019-10-04
18190347,2018-10-09,49,WS-C3850-24XU-E,Cisco Catalyst 3850 Series Switch,SFCW2235C0NH,1,10,1003135163,2018-10-09,1,2019-10-08
18190347,2018-10-09,49,WS-C3850-24XU-E,Cisco Catalyst 3850 Series Switch,SFOC2235X079,1,10,1003135163,2018-10-09,1,2019-10-08
18190415,2018-11-19,41,PVDM3-128=,HIGH DENSITY PACKET VOICE DIGITAL SIGNAL PROCESSOR MODULE,FOC22343XBZ,1,10,1802760490,2018-11-16,1,2019-11-15
18190507,2019-01-09,61, - ,CISCO C892FSP INTEGRATED ROUTER,SFGL224713N,1,10,1003136665,2019-01-07,1,2020-01-06
